3.74,1.983,3.781,0.0,0.0,0.0,0.0,8.986
10.9,4.195,10.272,7.2,0.8,21.6,8.0,27.14
13.4,5.112,11.856,0.0,4.0,55.2,22.0,29.05
28.2,7.263,25.003,1.6,4.0,20.8,26.4,99.25
13.1,2.081,31.049,10.4,4.8,25.6,16.8,36.52
16.2,3.774,15.087,0.0,0.0,0.8,1.6,67.91
11.9,4.551,8.905,0.0,0.0,0.8,0.0,26.0
14.5,5.876,21.31,0.0,1.6,0.0,0.0,35.14
4.39,2.218,4.709,22.4,24.8,13.6,0.0,12.28
7.63,2.16,6.434,0.0,0.0,0.0,0.0,14.81
4.08,1.89,3.932,0.0,0.0,0.0,0.0,8.07
11.8,3.052,10.379,0.0,0.0,0.0,0.0,24.2
16.0,7.678,24.169,0.8,0.0,40.0,26.4,40.8
11.2,4.704,12.668,0.8,0.0,0.0,4.0,25.83
15.0,5.763,13.984,0.0,0.0,0.8,12.0,32.41
66.7,24.381,67.548,13.6,27.2,47.2,25.6,111.0
13.0,4.259,12.549,7.2,4.8,14.4,32.8,29.67
18.3,4.928,17.958,0.0,0.0,0.8,0.8,40.43
19.9,5.371,18.738,0.0,0.0,0.0,0.8,38.93
3.1,1.648,3.11,0.0,0.0,0.0,0.0,6.623
52.4,16.892,49.647,0.0,0.0,0.0,0.8,102.1
10.5,4.182,10.772,15.2,8.0,23.2,24.0,29.29
8.47,3.317,7.303,0.0,0.8,7.2,3.2,19.12
64.1,20.455,66.452,2.4,0.0,4.0,11.2,105.6
15.8,7.112,15.511,0.0,0.0,0.8,0.0,37.36
19.7,4.538,27.108,8.0,0.0,24.0,12.4,34.91
13.6,6.132,12.71,8.0,7.2,12.0,1.6,36.73
4.27,1.959,3.605,4.0,2.4,0.0,0.0,9.743
8.9,3.009,7.336,0.0,0.0,0.0,0.0,17.77
4.57,2.434,9.089,0.0,0.0,22.4,11.2,14.6
8.59,2.966,7.842,5.6,15.2,0.8,0.0,20.76
2.91,1.484,3.12,0.0,0.0,0.0,0.0,5.982
2.72,1.14,2.409,0.8,0.0,0.0,2.4,5.253
4.12,1.399,5.355,0.0,0.0,0.8,0.0,9.343
3.29,1.778,3.264,13.6,17.6,64.0,24.0,9.919
4.63,1.79,3.858,0.0,0.0,0.0,0.0,8.938
7.68,3.166,6.572,0.0,0.0,0.8,0.8,17.15
6.28,2.28,4.394,0.0,0.0,0.0,0.0,11.5
38.9,16.877,45.939,2.4,0.0,16.8,14.4,85.82
14.2,4.751,14.222,2.4,7.2,4.8,11.2,31.7
5.09,3.535,3.645,35.2,71.2,47.2,24.8,22.79
5.3,2.272,4.885,0.0,0.0,0.0,0.0,11.7
3.58,1.302,3.653,0.0,0.0,0.0,0.0,8.088
13.0,3.64,15.604,0.0,0.0,0.0,0.0,20.9
8.82,2.889,9.057,0.0,0.0,2.4,0.0,18.95
18.9,4.12,30.626,0.0,0.0,80.0,10.4,48.77
5.66,1.504,12.3,3.2,0.0,9.6,6.4,16.12
11.2,4.905,9.935,5.6,5.6,0.0,0.0,30.35
57.5,24.088,50.788,0.8,7.2,0.8,0.0,102.8
49.0,16.434,46.507,19.2,13.6,17.6,16.8,151.9
3.1,1.339,3.527,0.0,11.2,0.0,0.8,6.395
3.45,1.337,3.07,3.2,0.0,12.0,12.0,6.155
59.8,12.767,44.598,0.0,0.0,0.0,33.6,111.4
9.43,3.817,9.117,0.0,0.0,0.0,0.0,21.51
57.4,20.581,63.906,36.0,8.8,52.0,43.2,157.1
48.0,25.324,48.84,0.0,0.0,19.2,2.4,137.4
34.0,5.356,38.014,5.6,2.4,8.0,8.0,47.36
3.66,1.517,6.432,5.6,6.4,6.4,4.0,11.2
21.1,11.263,27.995,4.0,0.0,12.0,16.8,70.24
10.2,3.598,9.415,0.0,0.0,0.8,0.0,22.66
12.7,4.065,12.377,6.4,2.4,17.6,3.2,28.11
15.3,3.572,11.195,8.8,14.4,10.4,6.4,27.08
34.2,5.951,31.54,0.0,0.0,1.6,2.4,48.35
12.3,3.607,10.328,0.0,0.0,0.0,0.0,25.89
10.5,5.198,22.413,12.8,30.8,4.8,9.6,29.49
5.17,2.254,5.176,0.0,0.0,0.0,0.0,11.22
19.4,6.453,20.712,0.0,0.0,0.8,0.0,52.39
47.6,13.94,37.754,5.6,5.6,16.8,11.2,123.0
8.24,3.868,4.582,5.6,69.6,5.6,27.2,18.72
3.29,2.29,3.505,1.6,10.0,26.4,0.0,7.691
12.1,3.934,16.391,3.2,0.8,14.4,4.8,33.63
4.58,1.694,5.952,4.0,0.8,18.4,12.0,11.61
7.58,3.167,6.554,0.8,0.0,1.6,0.0,16.48
10.5,2.906,9.187,0.0,0.0,0.0,0.0,22.0
4.49,2.105,5.199,0.0,0.0,0.0,0.0,8.883
23.9,15.098,24.699,0.0,0.0,0.0,0.0,63.81
4.65,2.421,4.684,0.0,0.0,0.8,0.0,11.32
3.53,1.781,3.364,11.2,0.0,14.4,0.8,7.64
28.2,17.979,40.499,12.8,0.0,45.6,20.8,87.73
4.35,1.78,3.88,3.2,8.0,4.8,3.2,9.006
39.8,21.491,37.988,34.4,26.4,1.6,12.8,141.3
44.3,23.692,37.812,0.0,0.0,0.0,0.0,79.39
4.67,1.902,4.524,9.6,12.8,5.6,0.0,10.0
2.41,1.037,2.157,0.0,0.0,0.8,0.0,3.858
52.2,20.212,39.355,0.0,4.0,35.2,13.6,148.8
4.12,2.258,4.198,0.0,0.0,0.0,0.0,10.25
2.43,1.058,2.402,0.0,0.0,0.0,0.0,4.578
17.8,7.568,21.168,11.2,0.0,26.4,14.4,61.78
24.2,6.018,37.792,17.6,44.8,43.2,24.0,59.44
40.6,14.923,27.197,0.0,0.8,21.6,6.4,86.6
22.4,10.139,19.707,1.6,2.4,4.0,0.0,68.72
8.4,3.364,9.491,0.0,0.0,0.0,0.0,20.21
10.5,2.343,11.334,1.6,0.0,0.8,0.0,21.41
26.9,11.594,34.703,2.4,0.0,50.4,8.8,121.7
17.1,4.95,17.211,13.6,0.0,42.4,30.4,64.58
34.7,8.759,44.482,6.4,0.0,13.6,43.2,95.15
2.91,1.59,2.892,0.0,0.0,0.0,0.0,7.603
17.8,3.235,23.3,8.0,0.8,24.0,13.6,117.6
8.52,3.404,7.901,0.0,0.0,0.0,0.0,17.6
4.46,2.663,5.764,3.2,0.0,18.4,0.0,12.56
2.69,1.522,2.735,0.0,0.0,0.0,0.0,6.02
3.04,2.274,2.986,10.4,18.4,62.8,0.0,11.01
24.7,20.247,35.247,2.4,0.0,3.2,6.4,65.09
9.78,3.288,9.025,0.0,0.0,0.0,0.0,20.28
4.5,2.021,4.25,0.0,0.0,0.0,0.0,10.03
4.38,2.544,8.729,32.0,33.6,92.0,0.0,25.6
3.94,2.218,3.745,3.2,0.0,0.0,0.0,58.26
17.2,15.527,19.237,6.4,0.0,0.0,1.6,46.48
3.39,1.458,3.093,0.0,0.0,0.0,0.0,6.517
12.7,4.059,14.354,8.8,20.0,33.6,19.2,36.89
4.98,1.461,6.036,0.0,0.0,0.8,0.0,9.747
2.78,1.143,2.722,0.0,0.0,0.0,0.0,5.201
29.2,4.715,34.34,0.0,6.4,0.8,3.2,38.05
16.2,5.411,15.911,0.0,0.0,0.0,0.0,34.74
3.48,1.29,3.375,3.2,15.2,0.0,0.0,6.496
7.74,2.714,9.422,0.0,0.0,0.8,0.8,17.85
5.89,2.555,6.705,0.0,0.0,0.8,0.8,13.35
